Source,Target,Weight,Type
300027,300087,0.1225296,Undirected
300027,300088,0.8339921,Undirected
300027,300089,0.7944664,Undirected
300027,300093,0.1264822,Undirected
300027,300100,0.1462451,Undirected
300027,400013,0.1264822,Undirected
300027,400034,0.7667984,Undirected
300027,400040,0.8616601,Undirected
300027,400050,0.1225296,Undirected
300027,400054,0.8063241,Undirected
300027,400064,0.1264822,Undirected
300027,400134,0.6996047,Undirected
300027,400194,0.7549407,Undirected
300027,400222,0.5889328,Undirected
300027,400253,0.03162055,Undirected
300027,400272,0.1225296,Undirected
300027,400284,0.8063241,Undirected
300027,400325,0.7826087,Undirected
300027,400357,0.1106719,Undirected
300027,400408,0.8458498,Undirected
300027,400412,0.1581028,Undirected
300027,400413,0.1225296,Undirected
300027,400418,0.7905138,Undirected
300027,400432,0.7667984,Undirected
300027,400546,0.8537549,Undirected
300027,400576,0.7865613,Undirected
300027,402675,0.8339921,Undirected
300027,412194,0.1304348,Undirected
300027,412200,0.1146245,Undirected
300027,412205,0.2371542,Undirected
300027,412218,0.7944664,Undirected
300027,412223,0.1185771,Undirected
300027,412242,0.1581028,Undirected
300027,412243,0.2055336,Undirected
300027,412244,0.1936759,Undirected
300027,412246,0.1581028,Undirected
300027,412247,0.1304348,Undirected
300027,412248,0.770751,Undirected
300027,412251,0.8577075,Undirected
300027,412281,0.1541502,Undirected
300027,412320,0.7826087,Undirected
300027,412321,0.1778656,Undirected
300027,412322,0.8418972,Undirected
300027,412323,0.1581028,Undirected
300027,412324,0.2332016,Undirected
300027,412325,0.1304348,Undirected
300027,412326,0.1897233,Undirected
300027,412330,0.1581028,Undirected
300027,412378,0.1343874,Undirected
300027,412390,0.1462451,Undirected
300027,412391,0.3320158,Undirected
300027,412471,0.8735178,Undirected
300027,412490,0.1264822,Undirected
300027,412491,0.8181818,Undirected
300027,412492,0.8300395,Undirected
300027,412493,0.7549407,Undirected
300027,412494,0.8181818,Undirected
300027,412495,0.8181818,Undirected
300027,412496,0.8498024,Undirected
300027,412507,0.1185771,Undirected
300027,412542,0.1304348,Undirected
300027,412545,0.1857708,Undirected
300027,412554,0.201581,Undirected
300027,412556,0.8379447,Undirected
300027,412573,0.8300395,Undirected
300027,412582,0.1620553,Undirected
300027,412586,0.08695652,Undirected
300027,412597,0.1501976,Undirected
300027,412598,0.007905139,Undirected
300030,300038,0.1106719,Undirected
300030,300041,0.8893281,Undirected
300030,300043,0.1146245,Undirected
300030,300047,0.6521739,Undirected
300030,300048,0.8537549,Undirected
300030,300051,0.1264822,Undirected
300030,300052,0.6798419,Undirected
300030,300055,0.770751,Undirected
300030,300058,0.1304348,Undirected
300030,300060,0.003952569,Undirected
300030,300063,0.173913,Undirected
300030,300064,0.02766798,Undirected
300030,300065,0.1106719,Undirected
300030,300066,0.1146245,Undirected
300030,300071,0.6284585,Undirected
300030,300072,0.8300395,Undirected
300030,300073,0.1146245,Undirected
300030,300075,0.4624506,Undirected
300030,300076,0.1106719,Undirected
300030,300078,0.1264822,Undirected
300030,300080,0.2727273,Undirected
300030,300081,0.09881423,Undirected
300030,300082,0.1501976,Undirected
300030,300083,0.8893281,Undirected
300030,300084,0.1067194,Undirected
300030,300087,0.1106719,Undirected
300030,300088,0.8656126,Undirected
300030,300089,0.8418972,Undirected
300030,300093,0.1146245,Undirected
300030,300100,0.1264822,Undirected
300030,400013,0.1067194,Undirected
300030,400034,0.7351779,Undirected
300030,400040,0.8418972,Undirected
300030,400050,0.1027668,Undirected
300030,400054,0.7944664,Undirected
300030,400064,0.1146245,Undirected
300030,400134,0.6640316,Undirected
300030,400194,0.715415,Undirected
300030,400222,0.5928854,Undirected
300030,400253,0.01581028,Undirected
300030,400272,0.1027668,Undirected
300030,400284,0.8458498,Undirected
300030,400325,0.7667984,Undirected
300030,400357,0.1225296,Undirected
300030,400408,0.8260869,Undirected
300030,400412,0.1541502,Undirected
300030,400413,0.1185771,Undirected
300030,400418,0.8142292,Undirected
300030,400432,0.7549407,Undirected
300030,400546,0.8458498,Undirected
300030,400576,0.7786561,Undirected
300030,402675,0.8181818,Undirected
300030,412194,0.09881423,Undirected
300030,412200,0.1027668,Undirected
300030,412205,0.2371542,Undirected
300030,412218,0.798419,Undirected
300030,412223,0.1146245,Undirected
300030,412242,0.1422925,Undirected
300030,412243,0.1897233,Undirected
300030,412244,0.1699605,Undirected
300030,412246,0.1422925,Undirected
300030,412247,0.1106719,Undirected
300030,412248,0.7391304,Undirected
300030,412251,0.8735178,Undirected
300030,412281,0.1383399,Undirected
300030,412320,0.7667984,Undirected
300030,412321,0.1699605,Undirected
300030,412322,0.9169961,Undirected
300030,412323,0.1304348,Undirected
300030,412324,0.229249,Undirected
300030,412325,0.1264822,Undirected
300030,412326,0.1699605,Undirected
300030,412330,0.1462451,Undirected
300030,412378,0.1225296,Undirected
300030,412390,0.1264822,Undirected
300030,412391,0.3043478,Undirected
300030,412471,0.8735178,Undirected
300030,412490,0.1067194,Undirected
300030,412491,0.7786561,Undirected
300030,412492,0.8300395,Undirected
300030,412493,0.715415,Undirected
300030,412494,0.798419,Undirected
300030,412495,0.8458498,Undirected
300030,412496,0.8300395,Undirected
300030,412507,0.1106719,Undirected
300030,412542,0.1067194,Undirected
300030,412545,0.1660079,Undirected
300030,412554,0.1936759,Undirected
300030,412556,0.8577075,Undirected
300030,412573,0.8221344,Undirected
300030,412582,0.1541502,Undirected
300030,412586,0.08300395,Undirected
300030,412597,0.1383399,Undirected
300030,412598,0,Undirected
300038,300041,0.1106719,Undirected
300038,300043,0.9762846,Undirected
300038,300047,0.3201581,Undirected
300038,300048,0.1660079,Undirected
300038,300051,0.9565217,Undirected
300038,300052,0.2924901,Undirected
300038,300055,0.08695652,Undirected
300038,300058,0.9525692,Undirected
300038,300060,0.01581028,Undirected
300038,300063,0.8853755,Undirected
300038,300064,0.1146245,Undirected
300038,300065,0.9446641,Undirected
300038,300066,0.9486166,Undirected
300038,300071,0.3557312,Undirected
300038,300072,0.1581028,Undirected
300038,300073,0.9565217,Undirected
300038,300075,0.5454546,Undirected
300038,300076,0.9209486,Undirected
300038,300078,0.9486166,Undirected
300038,300080,0.8300395,Undirected
300038,300081,0.9802371,Undirected
300038,300082,0.8893281,Undirected
300038,300083,0.1067194,Undirected
300038,300084,0.9367589,Undirected
300038,300087,0.9762846,Undirected
300038,300088,0.1343874,Undirected
300038,300089,0.1660079,Undirected
300038,300093,0.972332,Undirected
300038,300100,0.9288538,Undirected
300038,400013,0.9802371,Undirected
300038,400034,0.2529644,Undirected
300038,400040,0.1976285,Undirected
300038,400050,0.9683794,Undirected
300038,400054,0.2332016,Undirected
300038,400064,0.972332,Undirected
300038,400134,0.3083004,Undirected
300038,400194,0.284585,Undirected
300038,400222,0.3478261,Undirected
300038,400253,0.4110672,Undirected
300038,400272,0.972332,Undirected
300038,400284,0.173913,Undirected
300038,400325,0.2964427,Undirected
300038,400357,0.9249012,Undirected
300038,400408,0.1936759,Undirected
300038,400412,0.9288538,Undirected
300038,400413,0.9486166,Undirected
300038,400418,0.1067194,Undirected
300038,400432,0.2964427,Undirected
300038,400546,0.2094862,Undirected
300038,400576,0.1185771,Undirected
300038,402675,0.2134387,Undirected
300038,412194,0.9683794,Undirected
300038,412200,0.9565217,Undirected
300038,412205,0.8656126,Undirected
300038,412218,0.2094862,Undirected
300038,412223,0.9644269,Undirected
300038,412242,0.9525692,Undirected
300038,412243,0.8695652,Undirected
300038,412244,0.8814229,Undirected
300038,412246,0.9407114,Undirected
300038,412247,0.9604743,Undirected
300038,412248,0.3201581,Undirected
300038,412251,0.1146245,Undirected
300038,412281,0.9446641,Undirected
300038,412320,0.2450593,Undirected
300038,412321,0.9090909,Undirected
300038,412322,0.07509881,Undirected
300038,412323,0.9367589,Undirected
300038,412324,0.8735178,Undirected
300038,412325,0.9249012,Undirected
300038,412326,0.8616601,Undirected
300038,412330,0.9486166,Undirected
300038,412378,0.9802371,Undirected
300038,412390,0.9446641,Undirected
300038,412391,0.770751,Undirected
300038,412471,0.09090909,Undirected
300038,412490,0.9683794,Undirected
300038,412491,0.1620553,Undirected
300038,412492,0.1185771,Undirected
300038,412493,0.312253,Undirected
300038,412494,0.2687747,Undirected
300038,412495,0.08695652,Undirected
300038,412496,0.1304348,Undirected
300038,412507,0.9525692,Undirected
300038,412542,0.9565217,Undirected
300038,412545,0.9130435,Undirected
300038,412554,0.8814229,Undirected
300038,412556,0.1976285,Undirected
300038,412573,0.08300395,Undirected
300038,412582,0.9367589,Undirected
300038,412586,0.5019763,Undirected
300038,412597,0.1067194,Undirected
300038,412598,0.2450593,Undirected
300041,300043,0.1146245,Undirected
300041,300047,0.6798419,Undirected
300041,300048,0.8814229,Undirected
300041,300051,0.1343874,Undirected
300041,300052,0.6758893,Undirected
300041,300055,0.7826087,Undirected
300041,300058,0.1264822,Undirected
300041,300060,0.007905139,Undirected
300041,300063,0.1818182,Undirected
300041,300064,0.02371541,Undirected
300041,300065,0.1185771,Undirected
300041,300066,0.1185771,Undirected
300041,300071,0.6442688,Undirected
300041,300072,0.8656126,Undirected
300041,300073,0.1106719,Undirected
300041,300075,0.4545455,Undirected
300041,300076,0.1067194,Undirected
300041,300078,0.1343874,Undirected
300041,300080,0.2806324,Undirected
300041,300081,0.09881423,Undirected
300041,300082,0.1581028,Undirected
300041,300083,0.9051383,Undirected
300041,300084,0.1106719,Undirected
300041,300087,0.1106719,Undirected
300041,300088,0.8735178,Undirected
300041,300089,0.8537549,Undirected
300041,300093,0.1225296,Undirected
300041,300100,0.1106719,Undirected
300041,400013,0.1067194,Undirected
300041,400034,0.7628459,Undirected
300041,400040,0.8814229,Undirected
300041,400050,0.1027668,Undirected
300041,400054,0.8102767,Undirected
300041,400064,0.1146245,Undirected
300041,400134,0.6798419,Undirected
300041,400194,0.7588933,Undirected
300041,400222,0.5770751,Undirected
300041,400253,0.01581028,Undirected
300041,400272,0.1027668,Undirected
300041,400284,0.8735178,Undirected
300041,400325,0.7826087,Undirected
300041,400357,0.1146245,Undirected
300041,400408,0.8221344,Undirected
300041,400412,0.1541502,Undirected
300041,400413,0.1146245,Undirected
300041,400418,0.8142292,Undirected
300041,400432,0.7786561,Undirected
300041,400546,0.8695652,Undirected
300041,400576,0.7944664,Undirected
300041,402675,0.8221344,Undirected
300041,412194,0.1067194,Undirected
300041,412200,0.1106719,Undirected
300041,412205,0.2450593,Undirected
300041,412218,0.7944664,Undirected
300041,412223,0.1146245,Undirected
300041,412242,0.1422925,Undirected
300041,412243,0.1897233,Undirected
300041,412244,0.1620553,Undirected
300041,412246,0.1383399,Undirected
300041,412247,0.1106719,Undirected
300041,412248,0.770751,Undirected
300041,412251,0.9525692,Undirected
300041,412281,0.1383399,Undirected
300041,412320,0.8102767,Undirected
300041,412321,0.1699605,Undirected
300041,412322,0.8972332,Undirected
300041,412323,0.1146245,Undirected
300041,412324,0.2371542,Undirected
300041,412325,0.1106719,Undirected
300041,412326,0.173913,Undirected
300041,412330,0.1541502,Undirected
300041,412378,0.1225296,Undirected
300041,412390,0.1343874,Undirected
300041,412391,0.3043478,Undirected
300041,412471,0.8814229,Undirected
300041,412490,0.1067194,Undirected
300041,412491,0.7905138,Undirected
300041,412492,0.8063241,Undirected
300041,412493,0.715415,Undirected
300041,412494,0.8221344,Undirected
300041,412495,0.8498024,Undirected
300041,412496,0.8418972,Undirected
300041,412507,0.1067194,Undirected
300041,412542,0.1067194,Undirected
300041,412545,0.173913,Undirected
300041,412554,0.201581,Undirected
300041,412556,0.8735178,Undirected
300041,412573,0.8260869,Undirected
300041,412582,0.1541502,Undirected
300041,412586,0.08300395,Undirected
300041,412597,0.1304348,Undirected
300041,412598,0.003952569,Undirected
300043,300047,0.3201581,Undirected
300043,300048,0.1699605,Undirected
300043,300051,0.9604743,Undirected
300043,300052,0.2964427,Undirected
300043,300055,0.09090909,Undirected
300043,300058,0.9446641,Undirected
300043,300060,0.01581028,Undirected
300043,300063,0.8853755,Undirected
300043,300064,0.1146245,Undirected
300043,300065,0.9525692,Undirected
300043,300066,0.9407114,Undirected
300043,300071,0.3517787,Undirected
300043,300072,0.1620553,Undirected
300043,300073,0.9604743,Undirected
300043,300075,0.5494071,Undirected
300043,300076,0.9209486,Undirected
300043,300078,0.9407114,Undirected
300043,300080,0.8260869,Undirected
300043,300081,0.9644269,Undirected
300043,300082,0.8972332,Undirected
300043,300083,0.1106719,Undirected
300043,300084,0.9367589,Undirected
300043,300087,0.9683794,Undirected
300043,300088,0.1343874,Undirected
300043,300089,0.1620553,Undirected
300043,300093,0.9644269,Undirected
300043,300100,0.9288538,Undirected
300043,400013,0.9644269,Undirected
300043,400034,0.256917,Undirected
300043,400040,0.201581,Undirected
300043,400050,0.9604743,Undirected
300043,400054,0.2371542,Undirected
300043,400064,0.972332,Undirected
300043,400134,0.3043478,Undirected
300043,400194,0.2885376,Undirected
300043,400222,0.3359684,Undirected
300043,400253,0.4110672,Undirected
300043,400272,0.9565217,Undirected
300043,400284,0.1778656,Undirected
300043,400325,0.3003953,Undirected
300043,400357,0.9249012,Undirected
300043,400408,0.1897233,Undirected
300043,400412,0.9209486,Undirected
300043,400413,0.9486166,Undirected
300043,400418,0.1067194,Undirected
300043,400432,0.3003953,Undirected
300043,400546,0.2134387,Undirected
300043,400576,0.1146245,Undirected
300043,402675,0.2094862,Undirected
300043,412194,0.9565217,Undirected
300043,412200,0.9644269,Undirected
300043,412205,0.8656126,Undirected
300043,412218,0.2055336,Undirected
300043,412223,0.9486166,Undirected
300043,412242,0.9407114,Undirected
300043,412243,0.8695652,Undirected
300043,412244,0.8893281,Undirected
300043,412246,0.9328063,Undirected
300043,412247,0.9525692,Undirected
300043,412248,0.3162055,Undirected
300043,412251,0.1185771,Undirected
300043,412281,0.9525692,Undirected
300043,412320,0.2490119,Undirected
300043,412321,0.9011858,Undirected
300043,412322,0.07114624,Undirected
300043,412323,0.9288538,Undirected
300043,412324,0.8656126,Undirected
300043,412325,0.9169961,Undirected
300043,412326,0.8616601,Undirected
300043,412330,0.9486166,Undirected
300043,412378,0.9644269,Undirected
300043,412390,0.9367589,Undirected
300043,412391,0.7747036,Undirected
300043,412471,0.08695652,Undirected
300043,412490,0.9683794,Undirected
300043,412491,0.1541502,Undirected
300043,412492,0.1146245,Undirected
300043,412493,0.3083004,Undirected
300043,412494,0.2727273,Undirected
300043,412495,0.08695652,Undirected
300043,412496,0.1304348,Undirected
300043,412507,0.9604743,Undirected
300043,412542,0.9486166,Undirected
300043,412545,0.9051383,Undirected
300043,412554,0.8735178,Undirected
300043,412556,0.201581,Undirected
300043,412573,0.07905138,Undirected
300043,412582,0.9288538,Undirected
300043,412586,0.4940712,Undirected
300043,412597,0.1067194,Undirected
300043,412598,0.2450593,Undirected
300047,300048,0.6956522,Undirected
300047,300051,0.3280632,Undirected
300047,300052,0.7035573,Undirected
300047,300055,0.5968379,Undirected
300047,300058,0.3399209,Undirected
300047,300060,0.003952569,Undirected
300047,300063,0.3715415,Undirected
300047,300064,0.02766798,Undirected
300047,300065,0.312253,Undirected
300047,300066,0.3280632,Undirected
300047,300071,0.7786561,Undirected
300047,300072,0.6996047,Undirected
300047,300073,0.3162055,Undirected
300047,300075,0.6007905,Undirected
300047,300076,0.3003953,Undirected
300047,300078,0.3359684,Undirected
300047,300080,0.4347826,Undirected
300047,300081,0.3003953,Undirected
300047,300082,0.3636364,Undirected
300047,300083,0.6679842,Undirected
300047,300084,0.3083004,Undirected
300047,300087,0.3201581,Undirected
300047,300088,0.6798419,Undirected
300047,300089,0.6719368,Undirected
300047,300093,0.3241107,Undirected
